Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.902	1	0	6	-204.883
0.902	1	0	7	-200.968
0.902	1	0	8	-202.144
0.902	1	0	9	-202.094
0.902	1	0	10	-205.56
0.904	1	0	1	-202.47
0.904	1	0	2	-199.31
0.904	1	0	3	-201.133
0.904	1	0	4	-202.788
0.904	1	0	5	-199.668
0.904	1	0	6	-204.883
0.904	1	0	7	-200.968
0.904	1	0	8	-202.144
0.904	1	0	9	-202.094
0.904	1	0	10	-205.56
0.905	1	0	1	-202.47
0.905	1	0	2	-199.31
0.905	1	0	3	-201.133
0.905	1	0	4	-202.788
0.905	1	0	5	-199.668
0.905	1	0	6	-204.883
0.905	1	0	7	-200.968
0.905	1	0	8	-202.144
0.905	1	0	9	-202.094
0.905	1	0	10	-205.56
0.908	1	0	1	-202.47
0.908	1	0	2	-199.31
0.908	1	0	3	-201.133
0.908	1	0	4	-202.788
0.908	1	0	5	-199.668
0.908	1	0	6	-204.883
0.908	1	0	7	-200.968
0.908	1	0	8	-202.144
0.908	1	0	9	-202.094
0.908	1	0	10	-205.56
0.91	1	0	1	-202.47
0.91	1	0	2	-199.31
0.91	1	0	3	-201.133
0.91	1	0	4	-202.788
0.91	1	0	5	-199.668
0.91	1	0	6	-204.883
0.91	1	0	7	-200.968
0.91	1	0	8	-202.144
0.91	1	0	9	-202.094
0.91	1	0	10	-205.56
0.913	1	0	1	-202.47
0.913	1	0	2	-199.31
0.913	1	0	3	-201.133
0.913	1	0	4	-202.788
0.913	1	0	5	-199.668
0.913	1	0	6	-204.883
0.913	1	0	7	-200.968
0.913	1	0	8	-202.144
0.913	1	0	9	-202.094
0.913	1	0	10	-205.56
0.915	1	0	1	-202.47
0.915	1	0	2	-199.31
0.915	1	0	3	-201.133
0.915	1	0	4	-202.788
0.915	1	0	5	-199.668
0.915	1	0	6	-204.883
0.915	1	0	7	-200.968
0.915	1	0	8	-202.144
0.915	1	0	9	-202.094
0.915	1	0	10	-205.56
0.92	1	0	1	-202.47
0.92	1	0	2	-199.31
0.92	1	0	3	-201.133
0.92	1	0	4	-202.788
0.92	1	0	5	-199.668
0.92	1	0	6	-204.883
0.92	1	0	7	-200.968
0.92	1	0	8	-202.144
0.92	1	0	9	-202.094
0.92	1	0	10	-205.56
0.924	1	0	1	-202.47
0.924	1	0	2	-199.31
0.924	1	0	3	-201.133
0.924	1	0	4	-202.788
0.924	1	0	5	-199.668
0.924	1	0	6	-204.883
0.924	1	0	7	-200.968
0.924	1	0	8	-202.144
0.924	1	0	9	-202.094
0.924	1	0	10	-205.56
0.925	1	0	1	-202.47
0.925	1	0	2	-199.31
0.925	1	0	3	-201.133
0.925	1	0	4	-202.788
0.925	1	0	5	-199.668
0.925	1	0	6	-204.883
0.925	1	0	7	-200.968
0.925	1	0	8	-202.144
0.925	1	0	9	-202.094
0.925	1	0	10	-205.56
0.93	1	0	1	-202.47
0.93	1	0	2	-199.31
0.93	1	0	3	-201.133
0.93	1	0	4	-202.788
0.93	1	0	5	-199.668
0.93	1	0	6	-204.883
0.93	1	0	7	-200.968
0.93	1	0	8	-202.144
0.93	1	0	9	-202.094
0.93	1	0	10	-205.56
0.932	1	0	1	-202.47
0.932	1	0	2	-199.31
0.932	1	0	3	-201.133
0.932	1	0	4	-202.788
0.932	1	0	5	-199.668
0.932	1	0	6	-204.883
0.932	1	0	7	-200.968
0.932	1	0	8	-202.144
0.932	1	0	9	-202.094
0.932	1	0	10	-205.56
0.935	1	0	1	-202.47
0.935	1	0	2	-199.31
0.935	1	0	3	-201.133
0.935	1	0	4	-202.788
0.935	1	0	5	-199.668
0.935	1	0	6	-204.883
0.935	1	0	7	-200.968
0.935	1	0	8	-202.144
0.935	1	0	9	-202.094
0.935	1	0	10	-205.56
0.94	1	0	1	-202.47
0.94	1	0	2	-199.31
0.94	1	0	3	-201.133
0.94	1	0	4	-202.788
0.94	1	0	5	-199.668
0.94	1	0	6	-204.883
0.94	1	0	7	-200.968
0.94	1	0	8	-202.144
0.94	1	0	9	-202.094
0.94	1	0	10	-205.56
0.944	1	0	1	-202.47
0.944	1	0	2	-199.31
0.944	1	0	3	-201.133
0.944	1	0	4	-202.788
0.944	1	0	5	-199.668
0.944	1	0	6	-204.883
0.944	1	0	7	-200.968
0.944	1	0	8	-202.144
0.944	1	0	9	-202.094
0.944	1	0	10	-205.56
0.945	1	0	1	-202.47
0.945	1	0	2	-199.31
0.945	1	0	3	-201.133
0.945	1	0	4	-202.788
0.945	1	0	5	-199.668
0.945	1	0	6	-204.883
0.945	1	0	7	-200.968
0.945	1	0	8	-202.144
0.945	1	0	9	-202.094
0.945	1	0	10	-205.56
0.95	1	0	1	-202.47
0.95	1	0	2	-199.31
0.95	1	0	3	-201.133
0.95	1	0	4	-202.788
0.95	1	0	5	-199.668
0.95	1	0	6	-204.883
0.95	1	0	7	-200.968
0.95	1	0	8	-202.144
0.95	1	0	9	-202.094
0.95	1	0	10	-205.56
0.952	1	0	1	-202.47
0.952	1	0	2	-199.31
0.952	1	0	3	-201.133
0.952	1	0	4	-202.788
0.952	1	0	5	-199.668
0.952	1	0	6	-204.883
0.952	1	0	7	-200.968
0.952	1	0	8	-202.144
0.952	1	0	9	-202.094
0.952	1	0	10	-205.56
0.955	1	0	1	-202.47
0.955	1	0	2	-199.31
0.955	1	0	3	-201.133
0.955	1	0	4	-202.788
0.955	1	0	5	-199.668
0.955	1	0	6	-204.883
0.955	1	0	7	-200.968
0.955	1	0	8	-202.144
0.955	1	0	9	-202.094
0.955	1	0	10	-205.56
0.96	1	0	1	-202.47
0.96	1	0	2	-199.31
0.96	1	0	3	-201.133
0.96	1	0	4	-202.788
0.96	1	0	5	-199.668
0.96	1	0	6	-204.883
0.96	1	0	7	-200.968
0.96	1	0	8	-202.144
0.96	1	0	9	-202.094
0.96	1	0	10	-205.56
0.965	1	0	1	-202.47
0.965	1	0	2	-199.31
0.965	1	0	3	-201.133
0.965	1	0	4	-202.788
0.965	1	0	5	-199.668
0.965	1	0	6	-204.883
0.965	1	0	7	-200.968
0.965	1	0	8	-202.144
0.965	1	0	9	-202.094
0.965	1	0	10	-205.56
0.97	1	0	1	-202.47
0.97	1	0	2	-199.31
0.97	1	0	3	-201.133
0.97	1	0	4	-202.788
0.97	1	0	5	-199.668
0.97	1	0	6	-204.883
0.97	1	0	7	-200.968
0.97	1	0	8	-202.144
0.97	1	0	9	-202.094
0.97	1	0	10	-205.56
0.975	1	0	1	-202.47
0.975	1	0	2	-199.31
0.975	1	0	3	-201.133
0.975	1	0	4	-202.788
0.975	1	0	5	-199.668
0.975	1	0	6	-204.883
0.975	1	0	7	-200.968
0.975	1	0	8	-202.144
0.975	1	0	9	-202.094
0.975	1	0	10	-205.56
0.98	1	0	1	-202.47
0.98	1	0	2	-199.31
0.98	1	0	3	-201.133
0.98	1	0	4	-202.788
0.98	1	0	5	-199.668
0.98	1	0	6	-204.883
0.98	1	0	7	-200.968
0.98	1	0	8	-202.144
0.98	1	0	9	-202.094
0.98	1	0	10	-205.56
0.982	1	0	1	-202.47
0.982	1	0	2	-199.31
0.982	1	0	3	-201.133
0.982	1	0	4	-202.788
0.982	1	0	5	-199.668
0.982	1	0	6	-204.883
0.982	1	0	7	-200.968
0.982	1	0	8	-202.144
0.982	1	0	9	-202.094
0.982	1	0	10	-205.56
0.984	1	0	1	-202.47
0.984	1	0	2	-199.31
0.984	1	0	3	-201.133
0.984	1	0	4	-202.788
0.984	1	0	5	-199.668
0.984	1	0	6	-204.883
0.984	1	0	7	-200.968
0.984	1	0	8	-202.144
0.984	1	0	9	-202.094
0.984	1	0	10	-205.56
0.985	1	0	1	-202.47
0.985	1	0	2	-199.31
0.985	1	0	3	-201.133
0.985	1	0	4	-202.788
0.985	1	0	5	-199.668
0.985	1	0	6	-204.883
0.985	1	0	7	-200.968
0.985	1	0	8	-202.144
0.985	1	0	9	-202.094
0.985	1	0	10	-205.56
0.988	1	0	1	-202.47
0.988	1	0	2	-199.31
0.988	1	0	3	-201.133
0.988	1	0	4	-202.788
0.988	1	0	5	-199.668
0.988	1	0	6	-204.883
0.988	1	0	7	-200.968
0.988	1	0	8	-202.144
0.988	1	0	9	-202.094
0.988	1	0	10	-205.56
0.99	1	0	1	-202.47
0.99	1	0	2	-199.31
0.99	1	0	3	-201.133
0.99	1	0	4	-202.788
0.99	1	0	5	-199.668
0.99	1	0	6	-204.883
0.99	1	0	7	-200.968
0.99	1	0	8	-202.144
0.99	1	0	9	-202.094
0.99	1	0	10	-205.56
0.993	1	0	1	-202.47
0.993	1	0	2	-199.31
0.993	1	0	3	-201.133
0.993	1	0	4	-202.788
0.993	1	0	5	-199.668
0.993	1	0	6	-204.883
0.993	1	0	7	-200.968
0.993	1	0	8	-202.144
0.993	1	0	9	-202.094
0.993	1	0	10	-205.56
0.995	1	0	1	-202.47
0.995	1	0	2	-199.31
0.995	1	0	3	-201.133
0.995	1	0	4	-202.788
0.995	1	0	5	-199.668
0.995	1	0	6	-204.883
0.995	1	0	7	-200.968
0.995	1	0	8	-202.144
0.995	1	0	9	-202.094
0.995	1	0	10	-205.56
1	1	0	1	-199.008
1	1	0	2	-200.159
1	1	0	3	-202.684
1	1	0	4	-201.211
1	1	0	5	-197.84
1	1	0	6	-205.416
1	1	0	7	-197.69
1	1	0	8	-201.833
1	1	0	9	-205.339
1	1	0	10	-204.031
1.004	1	0	1	-199.008
1.004	1	0	2	-200.159
1.004	1	0	3	-202.684
1.004	1	0	4	-201.211
1.004	1	0	5	-197.84
1.004	1	0	6	-205.416
1.004	1	0	7	-197.69
1.004	1	0	8	-201.833
1.004	1	0	9	-205.339
1.004	1	0	10	-204.031
1.005	1	0	1	-199.008
1.005	1	0	2	-200.159
1.005	1	0	3	-202.684
1.005	1	0	4	-201.211
1.005	1	0	5	-197.84
1.005	1	0	6	-205.416
1.005	1	0	7	-197.69
1.005	1	0	8	-201.833
1.005	1	0	9	-205.339
1.005	1	0	10	-204.031
1.01	1	0	1	-199.008
1.01	1	0	2	-200.159
1.01	1	0	3	-202.684
1.01	1	0	4	-201.211
1.01	1	0	5	-197.84
1.01	1	0	6	-205.416
1.01	1	0	7	-197.69
1.01	1	0	8	-201.833
1.01	1	0	9	-205.339
1.01	1	0	10	-204.031
1.012	1	0	1	-199.008
1.012	1	0	2	-200.159
1.012	1	0	3	-202.684
1.012	1	0	4	-201.211
1.012	1	0	5	-197.84
1.012	1	0	6	-205.416
1.012	1	0	7	-197.69
1.012	1	0	8	-201.833
1.012	1	0	9	-205.339
1.012	1	0	10	-204.031
1.015	1	0	1	-199.008
1.015	1	0	2	-200.159
1.015	1	0	3	-202.684
1.015	1	0	4	-201.211
1.015	1	0	5	-197.84
1.015	1	0	6	-205.416
1.015	1	0	7	-197.69
1.015	1	0	8	-201.833
1.015	1	0	9	-205.339
1.015	1	0	10	-204.031
1.02	1	0	1	-199.008
1.02	1	0	2	-200.159
1.02	1	0	3	-202.684
1.02	1	0	4	-201.211
1.02	1	0	5	-197.84
1.02	1	0	6	-205.416
1.02	1	0	7	-197.69
1.02	1	0	8	-201.833
1.02	1	0	9	-205.339
1.02	1	0	10	-204.031
1.024	1	0	1	-199.008
1.024	1	0	2	-200.159
1.024	1	0	3	-202.684
1.024	1	0	4	-201.211
1.024	1	0	5	-197.84
1.024	1	0	6	-205.416
1.024	1	0	7	-197.69
1.024	1	0	8	-201.833
1.024	1	0	9	-205.339
1.024	1	0	10	-204.031
1.025	1	0	1	-199.008
1.025	1	0	2	-200.159
1.025	1	0	3	-202.684
1.025	1	0	4	-201.211
1.025	1	0	5	-197.84
1.025	1	0	6	-205.416
1.025	1	0	7	-197.69
1.025	1	0	8	-201.833
1.025	1	0	9	-205.339
1.025	1	0	10	-204.031
1.03	1	0	1	-199.008
1.03	1	0	2	-200.159
1.03	1	0	3	-202.684
1.03	1	0	4	-201.211
1.03	1	0	5	-197.84
1.03	1	0	6	-205.416
1.03	1	0	7	-197.69
1.03	1	0	8	-201.833
1.03	1	0	9	-205.339
1.03	1	0	10	-204.031
1.032	1	0	1	-199.008
1.032	1	0	2	-200.159
1.032	1	0	3	-202.684
1.032	1	0	4	-201.211
1.032	1	0	5	-197.84
1.032	1	0	6	-205.416
1.032	1	0	7	-197.69
1.032	1	0	8	-201.833
1.032	1	0	9	-205.339
1.032	1	0	10	-204.031
1.035	1	0	1	-199.008
1.035	1	0	2	-200.159
1.035	1	0	3	-202.684
1.035	1	0	4	-201.211
1.035	1	0	5	-197.84
1.035	1	0	6	-205.416
1.035	1	0	7	-197.69
1.035	1	0	8	-201.833
1.035	1	0	9	-205.339
1.035	1	0	10	-204.031
1.04	1	0	1	-199.008
1.04	1	0	2	-200.159
1.04	1	0	3	-202.684
1.04	1	0	4	-201.211
1.04	1	0	5	-197.84
1.04	1	0	6	-205.416
1.04	1	0	7	-197.69
1.04	1	0	8	-201.833
1.04	1	0	9	-205.339
1.04	1	0	10	-204.031
1.045	1	0	1	-199.008
1.045	1	0	2	-200.159
1.045	1	0	3	-202.684
1.045	1	0	4	-201.211
1.045	1	0	5	-197.84
1.045	1	0	6	-205.416
1.045	1	0	7	-197.69
1.045	1	0	8	-201.833
1.045	1	0	9	-205.339
1.045	1	0	10	-204.031
1.05	1	0	1	-199.008
1.05	1	0	2	-200.159
1.05	1	0	3	-202.684
1.05	1	0	4	-201.211
1.05	1	0	5	-197.84
1.05	1	0	6	-205.416
1.05	1	0	7	-197.69
1.05	1	0	8	-201.833
1.05	1	0	9	-205.339
1.05	1	0	10	-204.031
1.055	1	0	1	-199.008
1.055	1	0	2	-200.159
1.055	1	0	3	-202.684
1.055	1	0	4	-201.211
1.055	1	0	5	-197.84
1.055	1	0	6	-205.416
1.055	1	0	7	-197.69
1.055	1	0	8	-201.833
1.055	1	0	9	-205.339
1.055	1	0	10	-204.031
1.06	1	0	1	-199.008
1.06	1	0	2	-200.159
1.06	1	0	3	-202.684
1.06	1	0	4	-201.211
1.06	1	0	5	-197.84
1.06	1	0	6	-205.416
1.06	1	0	7	-197.69
1.06	1	0	8	-201.833
1.06	1	0	9	-205.339
1.06	1	0	10	-204.031
1.062	1	0	1	-199.008
1.062	1	0	2	-200.159
1.062	1	0	3	-202.684
1.062	1	0	4	-201.211
1.062	1	0	5	-197.84
1.062	1	0	6	-205.416
1.062	1	0	7	-197.69
1.062	1	0	8	-201.833
1.062	1	0	9	-205.339
1.062	1	0	10	-204.031
1.064	1	0	1	-199.008
1.064	1	0	2	-200.159
1.064	1	0	3	-202.684
1.064	1	0	4	-201.211
1.064	1	0	5	-197.84
1.064	1	0	6	-205.416
1.064	1	0	7	-197.69
1.064	1	0	8	-201.833
1.064	1	0	9	-205.339
1.064	1	0	10	-204.031
1.065	1	0	1	-199.008
1.065	1	0	2	-200.159
1.065	1	0	3	-202.684
1.065	1	0	4	-201.211
1.065	1	0	5	-197.84
1.065	1	0	6	-205.416
1.065	1	0	7	-197.69
1.065	1	0	8	-201.833
1.065	1	0	9	-205.339
1.065	1	0	10	-204.031
1.068	1	0	1	-199.008
1.068	1	0	2	-200.159
1.068	1	0	3	-202.684
1.068	1	0	4	-201.211
1.068	1	0	5	-197.84
1.068	1	0	6	-205.416
1.068	1	0	7	-197.69
1.068	1	0	8	-201.833
1.068	1	0	9	-205.339
1.068	1	0	10	-204.031
1.07	1	0	1	-199.008
1.07	1	0	2	-200.159
1.07	1	0	3	-202.684
1.07	1	0	4	-201.211
1.07	1	0	5	-197.84
1.07	1	0	6	-205.416
1.07	1	0	7	-197.69
1.07	1	0	8	-201.833
1.07	1	0	9	-205.339
1.07	1	0	10	-204.031
1.073	1	0	1	-199.008
1.073	1	0	2	-200.159
1.073	1	0	3	-202.684
1.073	1	0	4	-201.211
1.073	1	0	5	-197.84
1.073	1	0	6	-205.416
1.073	1	0	7	-197.69
1.073	1	0	8	-201.833
1.073	1	0	9	-205.339
1.073	1	0	10	-204.031
1.075	1	0	1	-199.008
1.075	1	0	2	-200.159
1.075	1	0	3	-202.684
1.075	1	0	4	-201.211
1.075	1	0	5	-197.84
1.075	1	0	6	-205.416
1.075	1	0	7	-197.69
1.075	1	0	8	-201.833
1.075	1	0	9	-205.339
1.075	1	0	10	-204.031
1.08	1	0	1	-199.008
1.08	1	0	2	-200.159
1.08	1	0	3	-202.684
1.08	1	0	4	-201.211
1.08	1	0	5	-197.84
1.08	1	0	6	-205.416
1.08	1	0	7	-197.69
1.08	1	0	8	-201.833
1.08	1	0	9	-205.339
1.08	1	0	10	-204.031
1.084	1	0	1	-199.008
1.084	1	0	2	-200.159
1.084	1	0	3	-202.684
1.084	1	0	4	-201.211
1.084	1	0	5	-197.84
1.084	1	0	6	-205.416
1.084	1	0	7	-197.69
1.084	1	0	8	-201.833
1.084	1	0	9	-205.339
1.084	1	0	10	-204.031
1.085	1	0	1	-199.008
1.085	1	0	2	-200.159
1.085	1	0	3	-202.684
1.085	1	0	4	-201.211
1.085	1	0	5	-197.84
1.085	1	0	6	-205.416
1.085	1	0	7	-197.69
1.085	1	0	8	-201.833
1.085	1	0	9	-205.339
1.085	1	0	10	-204.031
1.09	1	0	1	-199.008
1.09	1	0	2	-200.159
1.09	1	0	3	-202.684
1.09	1	0	4	-201.211
1.09	1	0	5	-197.84
1.09	1	0	6	-205.416
1.09	1	0	7	-197.69
1.09	1	0	8	-201.833
1.09	1	0	9	-205.339
1.09	1	0	10	-204.031
1.092	1	0	1	-199.008
1.092	1	0	2	-200.159
1.092	1	0	3	-202.684
1.092	1	0	4	-201.211
1.092	1	0	5	-197.84
1.092	1	0	6	-205.416
1.092	1	0	7	-197.69
1.092	1	0	8	-201.833
1.092	1	0	9	-205.339
1.092	1	0	10	-204.031
1.095	1	0	1	-199.008
1.095	1	0	2	-200.159
1.095	1	0	3	-202.684
1.095	1	0	4	-201.211
1.095	1	0	5	-197.84
1.095	1	0	6	-205.416
1.095	1	0	7	-197.69
1.095	1	0	8	-201.833
1.095	1	0	9	-205.339
1.095	1	0	10	-204.031
1.1	1	0	1	-199.008
1.1	1	0	2	-200.159
1.1	1	0	3	-202.684
1.1	1	0	4	-201.211
1.1	1	0	5	-197.84
1.1	1	0	6	-205.416
1.1	1	0	7	-197.69
1.1	1	0	8	-201.833
1.1	1	0	9	-205.339
1.1	1	0	10	-204.031
1.104	1	0	1	-199.008
1.104	1	0	2	-200.159
1.104	1	0	3	-202.684
1.104	1	0	4	-201.211
1.104	1	0	5	-197.84
1.104	1	0	6	-205.416
1.104	1	0	7	-197.69
1.104	1	0	8	-201.833
1.104	1	0	9	-205.339
1.104	1	0	10	-204.031
1.105	1	0	1	-199.008
1.105	1	0	2	-200.159
1.105	1	0	3	-202.684
1.105	1	0	4	-201.211
1.105	1	0	5	-197.84
1.105	1	0	6	-205.416
1.105	1	0	7	-197.69
1.105	1	0	8	-201.833
1.105	1	0	9	-205.339
1.105	1	0	10	-204.031
1.11	1	0	1	-199.008
1.11	1	0	2	-200.159
1.11	1	0	3	-202.684
1.11	1	0	4	-201.211
1.11	1	0	5	-197.84
1.11	1	0	6	-205.416
1.11	1	0	7	-197.69
1.11	1	0	8	-201.833
1.11	1	0	9	-205.339
1.11	1	0	10	-204.031
1.112	1	0	1	-199.008
1.112	1	0	2	-200.159
1.112	1	0	3	-202.684
1.112	1	0	4	-201.211
1.112	1	0	5	-197.84
1.112	1	0	6	-205.416
1.112	1	0	7	-197.69
1.112	1	0	8	-201.833
1.112	1	0	9	-205.339
1.112	1	0	10	-204.031
1.115	1	0	1	-199.008
1.115	1	0	2	-200.159
1.115	1	0	3	-202.684
1.115	1	0	4	-201.211
1.115	1	0	5	-197.84
1.115	1	0	6	-205.416
1.115	1	0	7	-197.69
1.115	1	0	8	-201.833
1.115	1	0	9	-205.339
1.115	1	0	10	-204.031
1.12	1	0	1	-199.008
1.12	1	0	2	-200.159
1.12	1	0	3	-202.684
1.12	1	0	4	-201.211
1.12	1	0	5	-197.84
1.12	1	0	6	-205.416
1.12	1	0	7	-197.69
1.12	1	0	8	-201.833
1.12	1	0	9	-205.339
1.12	1	0	10	-204.031
1.125	1	0	1	-199.008
1.125	1	0	2	-200.159
1.125	1	0	3	-202.684
1.125	1	0	4	-201.211
1.125	1	0	5	-197.84
1.125	1	0	6	-205.416
1.125	1	0	7	-197.69
1.125	1	0	8	-201.833
1.125	1	0	9	-205.339
1.125	1	0	10	-204.031
1.13	1	0	1	-199.008
1.13	1	0	2	-200.159
1.13	1	0	3	-202.684
1.13	1	0	4	-201.211
1.13	1	0	5	-197.84
1.13	1	0	6	-205.416
1.13	1	0	7	-197.69
1.13	1	0	8	-201.833
1.13	1	0	9	-205.339
1.13	1	0	10	-204.031
1.135	1	0	1	-199.008
1.135	1	0	2	-200.159
1.135	1	0	3	-202.684
1.135	1	0	4	-201.211
1.135	1	0	5	-197.84
1.135	1	0	6	-205.416
1.135	1	0	7	-197.69
1.135	1	0	8	-201.833
1.135	1	0	9	-205.339
1.135	1	0	10	-204.031
1.14	1	0	1	-199.008
1.14	1	0	2	-200.159
1.14	1	0	3	-202.684
1.14	1	0	4	-201.211
1.14	1	0	5	-197.84
1.14	1	0	6	-205.416
1.14	1	0	7	-197.69
1.14	1	0	8	-201.833
1.14	1	0	9	-205.339
1.14	1	0	10	-204.031
1.142	1	0	1	-199.008
1.142	1	0	2	-200.159
1.142	1	0	3	-202.684
1.142	1	0	4	-201.211
1.142	1	0	5	-197.84
1.142	1	0	6	-205.416
1.142	1	0	7	-197.69
1.142	1	0	8	-201.833
1.142	1	0	9	-205.339
1.142	1	0	10	-204.031
1.144	1	0	1	-199.008
1.144	1	0	2	-200.159
1.144	1	0	3	-202.684
1.144	1	0	4	-201.211
1.144	1	0	5	-197.84
1.144	1	0	6	-205.416
1.144	1	0	7	-197.69
1.144	1	0	8	-201.833
1.144	1	0	9	-205.339
1.144	1	0	10	-204.031
1.145	1	0	1	-199.008
1.145	1	0	2	-200.159
1.145	1	0	3	-202.684
1.145	1	0	4	-201.211
1.145	1	0	5	-197.84
1.145	1	0	6	-205.416
1.145	1	0	7	-197.69
1.145	1	0	8	-201.833
1.145	1	0	9	-205.339
1.145	1	0	10	-204.031
1.148	1	0	1	-199.008
1.148	1	0	2	-200.159
1.148	1	0	3	-202.684
1.148	1	0	4	-201.211
1.148	1	0	5	-197.84
1.148	1	0	6	-205.416
1.148	1	0	7	-197.69
1.148	1	0	8	-201.833
1.148	1	0	9	-205.339
1.148	1	0	10	-204.031
1.15	1	0	1	-199.008
1.15	1	0	2	-200.159
1.15	1	0	3	-202.684
1.15	1	0	4	-201.211
1.15	1	0	5	-197.84
1.15	1	0	6	-205.416
1.15	1	0	7	-197.69
1.15	1	0	8	-201.833
1.15	1	0	9	-205.339
1.15	1	0	10	-204.031
1.153	1	0	1	-199.008
1.153	1	0	2	-200.159
1.153	1	0	3	-202.684
1.153	1	0	4	-201.211
1.153	1	0	5	-197.84
1.153	1	0	6	-205.416
1.153	1	0	7	-197.69
1.153	1	0	8	-201.833
1.153	1	0	9	-205.339
1.153	1	0	10	-204.031
1.155	1	0	1	-199.008
1.155	1	0	2	-200.159
1.155	1	0	3	-202.684
1.155	1	0	4	-201.211
1.155	1	0	5	-197.84
1.155	1	0	6	-205.416
1.155	1	0	7	-197.69
1.155	1	0	8	-201.833
1.155	1	0	9	-205.339
1.155	1	0	10	-204.031
1.16	1	0	1	-199.008
1.16	1	0	2	-200.159
1.16	1	0	3	-202.684
1.16	1	0	4	-201.211
1.16	1	0	5	-197.84
1.16	1	0	6	-205.416
1.16	1	0	7	-197.69
1.16	1	0	8	-201.833
1.16	1	0	9	-205.339
1.16	1	0	10	-204.031
1.164	1	0	1	-199.008
1.164	1	0	2	-200.159
1.164	1	0	3	-202.684
1.164	1	0	4	-201.211
1.164	1	0	5	-197.84
1.164	1	0	6	-205.416
1.164	1	0	7	-197.69
1.164	1	0	8	-201.833
1.164	1	0	9	-205.339
1.164	1	0	10	-204.031
1.165	1	0	1	-199.008
1.165	1	0	2	-200.159
1.165	1	0	3	-202.684
1.165	1	0	4	-201.211
1.165	1	0	5	-197.84
1.165	1	0	6	-205.416
1.165	1	0	7	-197.69
1.165	1	0	8	-201.833
1.165	1	0	9	-205.339
1.165	1	0	10	-204.031
1.17	1	0	1	-199.008
1.17	1	0	2	-200.159
1.17	1	0	3	-202.684
1.17	1	0	4	-201.211
1.17	1	0	5	-197.84
1.17	1	0	6	-205.416
1.17	1	0	7	-197.69
1.17	1	0	8	-201.833
1.17	1	0	9	-205.339
1.17	1	0	10	-204.031
1.172	1	0	1	-199.008
1.172	1	0	2	-200.159
1.172	1	0	3	-202.684
1.172	1	0	4	-201.211
1.172	1	0	5	-197.84
1.172	1	0	6	-205.416
1.172	1	0	7	-197.69
1.172	1	0	8	-201.833
1.172	1	0	9	-205.339
1.172	1	0	10	-204.031
1.175	1	0	1	-199.008
1.175	1	0	2	-200.159
1.175	1	0	3	-202.684
1.175	1	0	4	-201.211
1.175	1	0	5	-197.84
1.175	1	0	6	-205.416
1.175	1	0	7	-197.69
1.175	1	0	8	-201.833
1.175	1	0	9	-205.339
1.175	1	0	10	-204.031
1.18	1	0	1	-199.008
1.18	1	0	2	-200.159
1.18	1	0	3	-202.684
1.18	1	0	4	-201.211
1.18	1	0	5	-197.84
1.18	1	0	6	-205.416
1.18	1	0	7	-197.69
1.18	1	0	8	-201.833
1.18	1	0	9	-205.339
1.18	1	0	10	-204.031
1.184	1	0	1	-199.008
1.184	1	0	2	-200.159
1.184	1	0	3	-202.684
1.184	1	0	4	-201.211
1.184	1	0	5	-197.84
1.184	1	0	6	-205.416
1.184	1	0	7	-197.69
1.184	1	0	8	-201.833
1.184	1	0	9	-205.339
1.184	1	0	10	-204.031
1.185	1	0	1	-199.008
1.185	1	0	2	-200.159
1.185	1	0	3	-202.684
1.185	1	0	4	-201.211
1.185	1	0	5	-197.84
1.185	1	0	6	-205.416
1.185	1	0	7	-197.69
1.185	1	0	8	-201.833
1.185	1	0	9	-205.339
1.185	1	0	10	-204.031
1.19	1	0	1	-199.008
1.19	1	0	2	-200.159
1.19	1	0	3	-202.684
1.19	1	0	4	-201.211
1.19	1	0	5	-197.84
1.19	1	0	6	-205.416
1.19	1	0	7	-197.69
1.19	1	0	8	-201.833
1.19	1	0	9	-205.339
1.19	1	0	10	-204.031
1.192	1	0	1	-199.008
1.192	1	0	2	-200.159
1.192	1	0	3	-202.684
1.192	1	0	4	-201.211
1.192	1	0	5	-197.84
1.192	1	0	6	-205.416
1.192	1	0	7	-197.69
1.192	1	0	8	-201.833
1.192	1	0	9	-205.339
1.192	1	0	10	-204.031
1.195	1	0	1	-199.008
1.195	1	0	2	-200.159
1.195	1	0	3	-202.684
1.195	1	0	4	-201.211
1.195	1	0	5	-197.84
1.195	1	0	6	-205.416
1.195	1	0	7	-197.69
1.195	1	0	8	-201.833
1.195	1	0	9	-205.339
1.195	1	0	10	-204.031
1.2	1	0	1	-199.008
1.2	1	0	2	-200.159
1.2	1	0	3	-202.684
1.2	1	0	4	-201.211
1.2	1	0	5	-197.84
1.2	1	0	6	-205.416
1.2	1	0	7	-197.69
1.2	1	0	8	-201.833
1.2	1	0	9	-205.339
1.2	1	0	10	-204.031
1.205	1	0	1	-199.008
1.205	1	0	2	-200.159
1.205	1	0	3	-202.684
1.205	1	0	4	-201.211
1.205	1	0	5	-197.84
1.205	1	0	6	-205.416
1.205	1	0	7	-197.69
1.205	1	0	8	-201.833
1.205	1	0	9	-205.339
1.205	1	0	10	-204.031
1.21	1	0	1	-199.008
1.21	1	0	2	-200.159
1.21	1	0	3	-202.684
1.21	1	0	4	-201.211
1.21	1	0	5	-197.84
1.21	1	0	6	-205.416
1.21	1	0	7	-197.69
