Time,Node,X,Y,Z,Speed,Latitude,Longitude,Altitude
+3.235e+12ns,0,-3.22176e+06,-5.61331e+06,-1.61655e+06,-4131.02:1865.72:-6.36474e+06,-14.0238,-119.854,300000
+3.235e+12ns,1,5.97043e+06,156341,2.21792e+06,10.0142:0:-6.37097e+06,20.3728,1.5,3
+3.24e+12ns,0,-3.18687e+06,-5.636e+06,-1.60675e+06,-4089.2:1877.04:-6.36471e+06,-13.9371,-119.486,300000
+3.24e+12ns,1,5.97038e+06,156340,2.21806e+06,10.0142:0:-6.37097e+06,20.3741,1.5,3
+3.245e+12ns,0,-3.15185e+06,-5.65845e+06,-1.59689e+06,-4047.21:1888.3:-6.36469e+06,-13.8499,-119.119,300000
+3.245e+12ns,1,5.97033e+06,156339,2.2182e+06,10.0142:0:-6.37097e+06,20.3755,1.5,3
+3.25e+12ns,0,-3.11669e+06,-5.68067e+06,-1.58698e+06,-4005.06:1899.5:-6.36467e+06,-13.7622,-118.751,300000
+3.25e+12ns,1,5.97028e+06,156337,2.21834e+06,10.0142:0:-6.37097e+06,20.3768,1.5,3
+3.255e+12ns,0,-3.08141e+06,-5.70265e+06,-1.57701e+06,-3962.75:1910.62:-6.36464e+06,-13.674,-118.384,300000
+3.255e+12ns,1,5.97022e+06,156336,2.21848e+06,10.0142:0:-6.37097e+06,20.3782,1.5,3
+3.26e+12ns,0,-3.04599e+06,-5.7244e+06,-1.56697e+06,-3920.27:1921.67:-6.36462e+06,-13.5853,-118.018,300000
+3.26e+12ns,1,5.97017e+06,156334,2.21862e+06,10.0142:0:-6.37097e+06,20.3795,1.5,3
+3.265e+12ns,0,-3.01045e+06,-5.74591e+06,-1.55688e+06,-3877.63:1932.65:-6.3646e+06,-13.4962,-117.651,300000
+3.265e+12ns,1,5.97012e+06,156333,2.21876e+06,10.0142:0:-6.37097e+06,20.3809,1.5,3
+3.27e+12ns,0,-2.97479e+06,-5.76719e+06,-1.54674e+06,-3834.83:1943.55:-6.36458e+06,-13.4066,-117.285,300000
+3.27e+12ns,1,5.97007e+06,156332,2.2189e+06,10.0142:0:-6.37097e+06,20.3822,1.5,3
+3.275e+12ns,0,-2.93899e+06,-5.78823e+06,-1.53653e+06,-3791.88:1954.39:-6.36455e+06,-13.3165,-116.919,300000
+3.275e+12ns,1,5.97002e+06,156330,2.21904e+06,10.0142:0:-6.37097e+06,20.3836,1.5,3
+3.28e+12ns,0,-2.90308e+06,-5.80903e+06,-1.52627e+06,-3748.77:1965.16:-6.36453e+06,-13.226,-116.554,300000
+3.28e+12ns,1,5.96996e+06,156329,2.21918e+06,10.0142:0:-6.37097e+06,20.3849,1.5,3
+3.285e+12ns,0,-2.86704e+06,-5.8296e+06,-1.51596e+06,-3705.51:1975.85:-6.36451e+06,-13.135,-116.188,300000
+3.285e+12ns,1,5.96991e+06,156328,2.21932e+06,10.0142:0:-6.37097e+06,20.3863,1.5,3
+3.29e+12ns,0,-2.83089e+06,-5.84992e+06,-1.50558e+06,-3662.09:1986.47:-6.36449e+06,-13.0435,-115.823,300000
+3.29e+12ns,1,5.96986e+06,156326,2.21946e+06,10.0142:0:-6.37097e+06,20.3876,1.5,3
+3.295e+12ns,0,-2.79461e+06,-5.87e+06,-1.49516e+06,-3618.53:1997.01:-6.36447e+06,-12.9516,-115.458,300000
+3.295e+12ns,1,5.96981e+06,156325,2.2196e+06,10.0142:0:-6.37097e+06,20.389,1.5,3
+3.3e+12ns,0,-2.75822e+06,-5.88984e+06,-1.48467e+06,-3574.82:2007.49:-6.36445e+06,-12.8592,-115.094,300000
+3.3e+12ns,1,5.96975e+06,156324,2.21975e+06,10.0142:0:-6.37097e+06,20.3903,1.5,3
+3.305e+12ns,0,-2.72171e+06,-5.90944e+06,-1.47414e+06,-3530.96:2017.89:-6.36443e+06,-12.7664,-114.729,300000
+3.305e+12ns,1,5.9697e+06,156322,2.21989e+06,10.0142:0:-6.37097e+06,20.3917,1.5,3
+3.31e+12ns,0,-2.68509e+06,-5.92879e+06,-1.46354e+06,-3486.96:2028.21:-6.36441e+06,-12.6732,-114.365,300000
+3.31e+12ns,1,5.96965e+06,156321,2.22003e+06,10.0142:0:-6.37097e+06,20.393,1.5,3
+3.315e+12ns,0,-2.64836e+06,-5.9479e+06,-1.4529e+06,-3442.81:2038.46:-6.36439e+06,-12.5795,-114.001,300000
+3.315e+12ns,1,5.9696e+06,156319,2.22017e+06,10.0142:0:-6.37097e+06,20.3944,1.5,3
+3.32e+12ns,0,-2.61152e+06,-5.96676e+06,-1.4422e+06,-3398.53:2048.64:-6.36437e+06,-12.4853,-113.638,300000
+3.32e+12ns,1,5.96955e+06,156318,2.22031e+06,10.0142:0:-6.37097e+06,20.3957,1.5,3
+3.325e+12ns,0,-2.57456e+06,-5.98538e+06,-1.43145e+06,-3354.11:2058.74:-6.36435e+06,-12.3908,-113.275,300000
+3.325e+12ns,1,5.96949e+06,156317,2.22045e+06,10.0142:0:-6.37097e+06,20.3971,1.5,3
+3.33e+12ns,0,-2.5375e+06,-6.00376e+06,-1.42064e+06,-3309.54:2068.76:-6.36433e+06,-12.2958,-112.911,300000
+3.33e+12ns,1,5.96944e+06,156315,2.22059e+06,10.0142:0:-6.37097e+06,20.3984,1.5,3
+3.335e+12ns,0,-2.50033e+06,-6.02188e+06,-1.40979e+06,-3264.85:2078.71:-6.36431e+06,-12.2003,-112.549,300000
+3.335e+12ns,1,5.96939e+06,156314,2.22073e+06,10.0142:0:-6.37097e+06,20.3998,1.5,3
+3.34e+12ns,0,-2.46306e+06,-6.03976e+06,-1.39888e+06,-3220.02:2088.58:-6.36429e+06,-12.1045,-112.186,300000
+3.34e+12ns,1,5.96934e+06,156313,2.22087e+06,10.0142:0:-6.37097e+06,20.4011,1.5,3
+3.345e+12ns,0,-2.42568e+06,-6.05739e+06,-1.38792e+06,-3175.06:2098.38:-6.36427e+06,-12.0082,-111.824,300000
+3.345e+12ns,1,5.96928e+06,156311,2.22101e+06,10.0142:0:-6.37097e+06,20.4025,1.5,3
+3.35e+12ns,0,-2.38821e+06,-6.07477e+06,-1.37691e+06,-3129.97:2108.09:-6.36425e+06,-11.9116,-111.462,300000
+3.35e+12ns,1,5.96923e+06,156310,2.22115e+06,10.0142:0:-6.37097e+06,20.4038,1.5,3
+3.355e+12ns,0,-2.35063e+06,-6.0919e+06,-1.36584e+06,-3084.75:2117.73:-6.36424e+06,-11.8145,-111.1,300000
+3.355e+12ns,1,5.96918e+06,156308,2.22129e+06,10.0142:0:-6.37097e+06,20.4052,1.5,3
+3.36e+12ns,0,-2.31295e+06,-6.10878e+06,-1.35473e+06,-3039.4:2127.3:-6.36422e+06,-11.717,-110.738,300000
+3.36e+12ns,1,5.96913e+06,156307,2.22143e+06,10.0142:0:-6.37097e+06,20.4065,1.5,3
+3.365e+12ns,0,-2.27518e+06,-6.12541e+06,-1.34357e+06,-2993.94:2136.78:-6.3642e+06,-11.6191,-110.377,300000
+3.365e+12ns,1,5.96908e+06,156306,2.22157e+06,10.0142:0:-6.37097e+06,20.4079,1.5,3
+3.37e+12ns,0,-2.23731e+06,-6.14178e+06,-1.33236e+06,-2948.34:2146.19:-6.36418e+06,-11.5208,-110.016,300000
+3.37e+12ns,1,5.96902e+06,156304,2.22171e+06,10.0142:0:-6.37097e+06,20.4092,1.5,3
+3.375e+12ns,0,-2.19935e+06,-6.15791e+06,-1.3211e+06,-2902.63:2155.51:-6.36417e+06,-11.4221,-109.655,300000
+3.375e+12ns,1,5.96897e+06,156303,2.22185e+06,10.0142:0:-6.37097e+06,20.4106,1.5,3
+3.38e+12ns,0,-2.16129e+06,-6.17378e+06,-1.30979e+06,-2856.8:2164.76:-6.36415e+06,-11.323,-109.294,300000
+3.38e+12ns,1,5.96892e+06,156302,2.22199e+06,10.0142:0:-6.37097e+06,20.4119,1.5,3
+3.385e+12ns,0,-2.12315e+06,-6.18939e+06,-1.29843e+06,-2810.86:2173.93:-6.36414e+06,-11.2236,-108.934,300000
+3.385e+12ns,1,5.96887e+06,156300,2.22214e+06,10.0142:0:-6.37097e+06,20.4133,1.5,3
+3.39e+12ns,0,-2.08491e+06,-6.20475e+06,-1.28703e+06,-2764.8:2183.01:-6.36412e+06,-11.1237,-108.573,300000
+3.39e+12ns,1,5.96881e+06,156299,2.22228e+06,10.0142:0:-6.37097e+06,20.4146,1.5,3
+3.395e+12ns,0,-2.04659e+06,-6.21986e+06,-1.27557e+06,-2718.62:2192.02:-6.3641e+06,-11.0235,-108.213,300000
+3.395e+12ns,1,5.96876e+06,156298,2.22242e+06,10.0142:0:-6.37097e+06,20.416,1.5,3
+3.4e+12ns,0,-2.00818e+06,-6.23471e+06,-1.26407e+06,-2672.34:2200.95:-6.36409e+06,-10.9229,-107.854,300000
+3.4e+12ns,1,5.96871e+06,156296,2.22256e+06,10.0142:0:-6.37097e+06,20.4173,1.5,3
+3.405e+12ns,0,-1.96969e+06,-6.2493e+06,-1.25253e+06,-2625.95:2209.79:-6.36407e+06,-10.8219,-107.494,300000
+3.405e+12ns,1,5.96866e+06,156295,2.2227e+06,10.0142:0:-6.37097e+06,20.4187,1.5,3
+3.41e+12ns,0,-1.93111e+06,-6.26363e+06,-1.24093e+06,-2579.45:2218.55:-6.36406e+06,-10.7206,-107.135,300000
+3.41e+12ns,1,5.9686e+06,156293,2.22284e+06,10.0142:0:-6.37097e+06,20.42,1.5,3
+3.415e+12ns,0,-1.89246e+06,-6.27771e+06,-1.2293e+06,-2532.84:2227.24:-6.36404e+06,-10.6189,-106.776,300000
+3.415e+12ns,1,5.96855e+06,156292,2.22298e+06,10.0142:0:-6.37097e+06,20.4214,1.5,3
+3.42e+12ns,0,-1.85372e+06,-6.29153e+06,-1.21761e+06,-2486.13:2235.84:-6.36403e+06,-10.5168,-106.417,300000
+3.42e+12ns,1,5.9685e+06,156291,2.22312e+06,10.0142:0:-6.37097e+06,20.4227,1.5,3
+3.425e+12ns,0,-1.81491e+06,-6.30509e+06,-1.20589e+06,-2439.32:2244.35:-6.36402e+06,-10.4143,-106.058,300000
+3.425e+12ns,1,5.96845e+06,156289,2.22326e+06,10.0142:0:-6.37097e+06,20.4241,1.5,3
+3.43e+12ns,0,-1.77602e+06,-6.31839e+06,-1.19411e+06,-2392.41:2252.79:-6.364e+06,-10.3116,-105.7,300000
+3.43e+12ns,1,5.9684e+06,156288,2.2234e+06,10.0142:0:-6.37097e+06,20.4254,1.5,3
+3.435e+12ns,0,-1.73705e+06,-6.33143e+06,-1.1823e+06,-2345.4:2261.14:-6.36399e+06,-10.2084,-105.342,300000
+3.435e+12ns,1,5.96834e+06,156287,2.22354e+06,10.0142:0:-6.37097e+06,20.4268,1.5,3
+3.44e+12ns,0,-1.69802e+06,-6.34421e+06,-1.17044e+06,-2298.3:2269.41:-6.36398e+06,-10.1049,-104.984,300000
+3.44e+12ns,1,5.96829e+06,156285,2.22368e+06,10.0142:0:-6.37097e+06,20.4281,1.5,3
+3.445e+12ns,0,-1.65891e+06,-6.35673e+06,-1.15853e+06,-2251.11:2277.6:-6.36396e+06,-10.0011,-104.626,300000
+3.445e+12ns,1,5.96824e+06,156284,2.22382e+06,10.0142:0:-6.37097e+06,20.4294,1.5,3
+3.45e+12ns,0,-1.61973e+06,-6.36899e+06,-1.14659e+06,-2203.82:2285.7:-6.36395e+06,-9.89695,-104.269,300000
+3.45e+12ns,1,5.96819e+06,156282,2.22396e+06,10.0142:0:-6.37097e+06,20.4308,1.5,3
+3.455e+12ns,0,-1.58048e+06,-6.38099e+06,-1.1346e+06,-2156.44:2293.72:-6.36394e+06,-9.79245,-103.911,300000
+3.455e+12ns,1,5.96813e+06,156281,2.2241e+06,10.0142:0:-6.37097e+06,20.4321,1.5,3
+3.46e+12ns,0,-1.54117e+06,-6.39272e+06,-1.12257e+06,-2108.98:2301.65:-6.36393e+06,-9.68762,-103.554,300000
+3.46e+12ns,1,5.96808e+06,156280,2.22424e+06,10.0142:0:-6.37097e+06,20.4335,1.5,3
+3.465e+12ns,0,-1.50179e+06,-6.40419e+06,-1.1105e+06,-2061.42:2309.5:-6.36392e+06,-9.58247,-103.197,300000
+3.465e+12ns,1,5.96803e+06,156278,2.22438e+06,10.0142:0:-6.37097e+06,20.4348,1.5,3
+3.47e+12ns,0,-1.46234e+06,-6.4154e+06,-1.09839e+06,-2013.79:2317.26:-6.36391e+06,-9.47699,-102.841,300000
+3.47e+12ns,1,5.96798e+06,156277,2.22453e+06,10.0142:0:-6.37097e+06,20.4362,1.5,3
+3.475e+12ns,0,-1.42284e+06,-6.42634e+06,-1.08624e+06,-1966.07:2324.94:-6.3639e+06,-9.37119,-102.484,300000
+3.475e+12ns,1,5.96792e+06,156276,2.22467e+06,10.0142:0:-6.37097e+06,20.4375,1.5,3
+3.48e+12ns,0,-1.38328e+06,-6.43702e+06,-1.07405e+06,-1918.28:2332.53:-6.36388e+06,-9.26507,-102.128,300000
+3.48e+12ns,1,5.96787e+06,156274,2.22481e+06,10.0142:0:-6.37097e+06,20.4389,1.5,3
+3.485e+12ns,0,-1.34365e+06,-6.44743e+06,-1.06181e+06,-1870.4:2340.04:-6.36387e+06,-9.15865,-101.772,300000
+3.485e+12ns,1,5.96782e+06,156273,2.22495e+06,10.0142:0:-6.37097e+06,20.4402,1.5,3
+3.49e+12ns,0,-1.30397e+06,-6.45758e+06,-1.04954e+06,-1822.45:2347.46:-6.36386e+06,-9.05191,-101.416,300000
+3.49e+12ns,1,5.96777e+06,156271,2.22509e+06,10.0142:0:-6.37097e+06,20.4416,1.5,3
+3.495e+12ns,0,-1.26424e+06,-6.46746e+06,-1.03723e+06,-1774.43:2354.8:-6.36385e+06,-8.94487,-101.061,300000
+3.495e+12ns,1,5.96771e+06,156270,2.22523e+06,10.0142:0:-6.37097e+06,20.4429,1.5,3
+3.5e+12ns,0,-1.22445e+06,-6.47708e+06,-1.02489e+06,-1726.33:2362.04:-6.36385e+06,-8.83753,-100.705,300000
+3.5e+12ns,1,5.96766e+06,156269,2.22537e+06,10.0142:0:-6.37097e+06,20.4443,1.5,3
+3.505e+12ns,0,-1.18461e+06,-6.48643e+06,-1.0125e+06,-1678.17:2369.2:-6.36384e+06,-8.7299,-100.35,300000
+3.505e+12ns,1,5.96761e+06,156267,2.22551e+06,10.0142:0:-6.37097e+06,20.4456,1.5,3
+3.51e+12ns,0,-1.14472e+06,-6.49551e+06,-1.00008e+06,-1629.93:2376.28:-6.36383e+06,-8.62197,-99.9948,300000
+3.51e+12ns,1,5.96756e+06,156266,2.22565e+06,10.0142:0:-6.37097e+06,20.447,1.5,3
+3.515e+12ns,0,-1.10479e+06,-6.50433e+06,-987620,-1581.63:2383.26:-6.36382e+06,-8.51375,-99.6399,300000
+3.515e+12ns,1,5.96751e+06,156265,2.22579e+06,10.0142:0:-6.37097e+06,20.4483,1.5,3
+3.52e+12ns,0,-1.0648e+06,-6.51288e+06,-975125,-1533.27:2390.16:-6.36381e+06,-8.40525,-99.2852,300000
+3.52e+12ns,1,5.96745e+06,156263,2.22593e+06,10.0142:0:-6.37097e+06,20.4497,1.5,3
+3.525e+12ns,0,-1.02477e+06,-6.52116e+06,-962593,-1484.84:2396.97:-6.3638e+06,-8.29647,-98.9307,300000
+3.525e+12ns,1,5.9674e+06,156262,2.22607e+06,10.0142:0:-6.37097e+06,20.451,1.5,3
+3.53e+12ns,0,-984697,-6.52917e+06,-950027,-1436.35:2403.7:-6.3638e+06,-8.18741,-98.5764,300000
+3.53e+12ns,1,5.96735e+06,156261,2.22621e+06,10.0142:0:-6.37097e+06,20.4524,1.5,3
+3.535e+12ns,0,-944581,-6.53691e+06,-937425,-1387.81:2410.33:-6.36379e+06,-8.07807,-98.2223,300000
+3.535e+12ns,1,5.9673e+06,156259,2.22635e+06,10.0142:0:-6.37097e+06,20.4537,1.5,3
+3.54e+12ns,0,-904426,-6.54439e+06,-924788,-1339.21:2416.87:-6.36378e+06,-7.96847,-97.8684,300000
+3.54e+12ns,1,5.96724e+06,156258,2.22649e+06,10.0142:0:-6.37097e+06,20.4551,1.5,3
+3.545e+12ns,0,-864232,-6.55159e+06,-912118,-1290.55:2423.33:-6.36377e+06,-7.8586,-97.5146,300000
+3.545e+12ns,1,5.96719e+06,156256,2.22663e+06,10.0142:0:-6.37097e+06,20.4564,1.5,3
+3.55e+12ns,0,-824001,-6.55853e+06,-899414,-1241.85:2429.7:-6.36377e+06,-7.74847,-97.161,300000
+3.55e+12ns,1,5.96714e+06,156255,2.22677e+06,10.0142:0:-6.37097e+06,20.4578,1.5,3
+3.555e+12ns,0,-783734,-6.5652e+06,-886677,-1193.09:2435.97:-6.36376e+06,-7.63808,-96.8076,300000
+3.555e+12ns,1,5.96709e+06,156254,2.22691e+06,10.0142:0:-6.37097e+06,20.4591,1.5,3
+3.56e+12ns,0,-743435,-6.57159e+06,-873907,-1144.29:2442.16:-6.36376e+06,-7.52744,-96.4543,300000
+3.56e+12ns,1,5.96703e+06,156252,2.22706e+06,10.0142:0:-6.37097e+06,20.4605,1.5,3
+3.565e+12ns,0,-703103,-6.57772e+06,-861106,-1095.43:2448.26:-6.36375e+06,-7.41655,-96.1013,300000
+3.565e+12ns,1,5.96698e+06,156251,2.2272e+06,10.0142:0:-6.37097e+06,20.4618,1.5,3
+3.57e+12ns,0,-662742,-6.58357e+06,-848272,-1046.54:2454.27:-6.36375e+06,-7.3054,-95.7484,300000
+3.57e+12ns,1,5.96693e+06,156250,2.22734e+06,10.0142:0:-6.37097e+06,20.4632,1.5,3
+3.575e+12ns,0,-622352,-6.58916e+06,-835407,-997.602:2460.19:-6.36374e+06,-7.19402,-95.3956,300000
+3.575e+12ns,1,5.96688e+06,156248,2.22748e+06,10.0142:0:-6.37097e+06,20.4645,1.5,3
+3.58e+12ns,0,-581935,-6.59447e+06,-822512,-948.625:2466.01:-6.36374e+06,-7.0824,-95.0431,300000
+3.58e+12ns,1,5.96682e+06,156247,2.22762e+06,10.0142:0:-6.37097e+06,20.4659,1.5,3
+3.585e+12ns,0,-541493,-6.59951e+06,-809586,-899.609:2471.75:-6.36373e+06,-6.97054,-94.6906,300000
+3.585e+12ns,1,5.96677e+06,156245,2.22776e+06,10.0142:0:-6.37097e+06,20.4672,1.5,3
+3.59e+12ns,0,-501028,-6.60429e+06,-796631,-850.558:2477.4:-6.36373e+06,-6.85846,-94.3384,300000
+3.59e+12ns,1,5.96672e+06,156244,2.2279e+06,10.0142:0:-6.37097e+06,20.4686,1.5,3
+3.595e+12ns,0,-460541,-6.60879e+06,-783646,-801.473:2482.95:-6.36372e+06,-6.74614,-93.9863,300000
+3.595e+12ns,1,5.96667e+06,156243,2.22804e+06,10.0142:0:-6.37097e+06,20.4699,1.5,3
+3.6e+12ns,0,-420033,-6.61301e+06,-770632,-752.356:2488.41:-6.36372e+06,-6.6336,-93.6343,300000
+3.6e+12ns,1,5.96661e+06,156241,2.22818e+06,10.0142:0:-6.37097e+06,20.4713,1.5,3
+3.605e+12ns,0,-379508,-6.61697e+06,-757590,-703.209:2493.78:-6.36372e+06,-6.52085,-93.2825,300000
+3.605e+12ns,1,5.96656e+06,156240,2.22832e+06,10.0142:0:-6.37097e+06,20.4726,1.5,3
+3.61e+12ns,0,-338966,-6.62065e+06,-744520,-654.034:2499.06:-6.36371e+06,-6.40787,-92.9309,300000
+3.61e+12ns,1,5.96651e+06,156239,2.22846e+06,10.0142:0:-6.37097e+06,20.474,1.5,3
+3.615e+12ns,0,-298408,-6.62406e+06,-731423,-604.833:2504.25:-6.36371e+06,-6.29469,-92.5794,300000
+3.615e+12ns,1,5.96646e+06,156237,2.2286e+06,10.0142:0:-6.37097e+06,20.4753,1.5,3
+3.62e+12ns,0,-257838,-6.6272e+06,-718299,-555.608:2509.35:-6.36371e+06,-6.1813,-92.228,300000
+3.62e+12ns,1,5.9664e+06,156236,2.22874e+06,10.0142:0:-6.37097e+06,20.4767,1.5,3
+3.625e+12ns,0,-217256,-6.63007e+06,-705148,-506.361:2514.35:-6.36371e+06,-6.0677,-91.8768,300000
+3.625e+12ns,1,5.96635e+06,156234,2.22888e+06,10.0142:0:-6.37097e+06,20.478,1.5,3
+3.63e+12ns,0,-176663,-6.63266e+06,-691971,-457.095:2519.26:-6.36371e+06,-5.9539,-91.5257,300000
+3.63e+12ns,1,5.9663e+06,156233,2.22902e+06,10.0142:0:-6.37097e+06,20.4794,1.5,3
+3.635e+12ns,0,-136063,-6.63498e+06,-678769,-407.811:2524.08:-6.36371e+06,-5.83991,-91.1748,300000
+3.635e+12ns,1,5.96625e+06,156232,2.22916e+06,10.0142:0:-6.37097e+06,20.4807,1.5,3
+3.64e+12ns,0,-95456,-6.63703e+06,-665542,-358.511:2528.8:-6.3637e+06,-5.72572,-90.824,300000
+3.64e+12ns,1,5.96619e+06,156230,2.2293e+06,10.0142:0:-6.37097e+06,20.4821,1.5,3
+3.645e+12ns,0,-54844.1,-6.63881e+06,-652291,-309.197:2533.43:-6.3637e+06,-5.61135,-90.4733,300000
+3.645e+12ns,1,5.96614e+06,156229,2.22944e+06,10.0142:0:-6.37097e+06,20.4834,1.5,3
+3.65e+12ns,0,-14229,-6.64031e+06,-639015,-259.872:2537.97:-6.3637e+06,-5.49679,-90.1228,300000
+3.65e+12ns,1,5.96609e+06,156228,2.22958e+06,10.0142:0:-6.37097e+06,20.4848,1.5,3
+3.655e+12ns,0,26387.6,-6.64154e+06,-625716,-210.537:2542.42:-6.3637e+06,-5.38205,-89.7724,300000
+3.655e+12ns,1,5.96604e+06,156226,2.22973e+06,10.0142:0:-6.37097e+06,20.4861,1.5,3
+3.66e+12ns,0,67004,-6.64249e+06,-612394,-161.194:2546.77:-6.3637e+06,-5.26714,-89.4221,300000
+3.66e+12ns,1,5.96598e+06,156225,2.22987e+06,10.0142:0:-6.37097e+06,20.4875,1.5,3
+3.665e+12ns,0,107619,-6.64318e+06,-599049,-111.846:2551.03:-6.3637e+06,-5.15205,-89.0719,300000
+3.665e+12ns,1,5.96593e+06,156223,2.23001e+06,10.0142:0:-6.37097e+06,20.4888,1.5,3
+3.67e+12ns,0,148230,-6.64359e+06,-585683,-62.4938:2555.19:-6.3637e+06,-5.03679,-88.7218,300000
+3.67e+12ns,1,5.96588e+06,156222,2.23015e+06,10.0142:0:-6.37097e+06,20.4902,1.5,3
+3.675e+12ns,0,188835,-6.64372e+06,-572294,-13.1403:2559.26:-6.36371e+06,-4.92136,-88.3719,300000
+3.675e+12ns,1,5.96583e+06,156221,2.23029e+06,10.0142:0:-6.37097e+06,20.4915,1.5,3
+3.68e+12ns,0,229434,-6.64359e+06,-558885,36.2126:2563.24:-6.36371e+06,-4.80578,-88.0221,300000
+3.68e+12ns,1,5.96577e+06,156219,2.23043e+06,10.0142:0:-6.37097e+06,20.4929,1.5,3
+3.685e+12ns,0,270025,-6.64318e+06,-545455,85.5631:2567.12:-6.36371e+06,-4.69003,-87.6724,300000
+3.685e+12ns,1,5.96572e+06,156218,2.23057e+06,10.0142:0:-6.37097e+06,20.4942,1.5,3
+3.69e+12ns,0,310604,-6.64249e+06,-532005,134.909:2570.91:-6.36371e+06,-4.57414,-87.3228,300000
+3.69e+12ns,1,5.96567e+06,156217,2.23071e+06,10.0142:0:-6.37097e+06,20.4955,1.5,3
+3.695e+12ns,0,351172,-6.64154e+06,-518536,184.248:2574.6:-6.36371e+06,-4.45809,-86.9733,300000
+3.695e+12ns,1,5.96562e+06,156215,2.23085e+06,10.0142:0:-6.37097e+06,20.4969,1.5,3
+3.7e+12ns,0,391727,-6.64031e+06,-505047,233.579:2578.2:-6.36372e+06,-4.34189,-86.6239,300000
+3.7e+12ns,1,5.96556e+06,156214,2.23099e+06,10.0142:0:-6.37097e+06,20.4982,1.5,3
+3.705e+12ns,0,432266,-6.63881e+06,-491540,282.899:2581.7:-6.36372e+06,-4.22556,-86.2746,300000
+3.705e+12ns,1,5.96551e+06,156212,2.23113e+06,10.0142:0:-6.37097e+06,20.4996,1.5,3
+3.71e+12ns,0,472788,-6.63703e+06,-478015,332.207:2585.11:-6.36372e+06,-4.10909,-85.9254,300000
+3.71e+12ns,1,5.96546e+06,156211,2.23127e+06,10.0142:0:-6.37097e+06,20.5009,1.5,3
+3.715e+12ns,0,513291,-6.63499e+06,-464472,381.499:2588.42:-6.36373e+06,-3.99248,-85.5763,300000
+3.715e+12ns,1,5.96541e+06,156210,2.23141e+06,10.0142:0:-6.37097e+06,20.5023,1.5,3
+3.72e+12ns,0,553774,-6.63267e+06,-450912,430.775:2591.64:-6.36373e+06,-3.87574,-85.2273,300000
+3.72e+12ns,1,5.96535e+06,156208,2.23155e+06,10.0142:0:-6.37097e+06,20.5036,1.5,3
+3.725e+12ns,0,594234,-6.63007e+06,-437335,480.033:2594.76:-6.36373e+06,-3.75887,-84.8784,300000
+3.725e+12ns,1,5.9653e+06,156207,2.23169e+06,10.0142:0:-6.37097e+06,20.505,1.5,3
+3.73e+12ns,0,634671,-6.62721e+06,-423742,529.269:2597.78:-6.36374e+06,-3.64188,-84.5296,300000
+3.73e+12ns,1,5.96525e+06,156206,2.23183e+06,10.0142:0:-6.37097e+06,20.5063,1.5,3
+3.735e+12ns,0,675083,-6.62407e+06,-410134,578.483:2600.71:-6.36374e+06,-3.52478,-84.1809,300000
+3.735e+12ns,1,5.9652e+06,156204,2.23197e+06,10.0142:0:-6.37097e+06,20.5077,1.5,3
+3.74e+12ns,0,715467,-6.62066e+06,-396511,627.672:2603.55:-6.36375e+06,-3.40755,-83.8322,300000
+3.74e+12ns,1,5.96514e+06,156203,2.23211e+06,10.0142:0:-6.37097e+06,20.509,1.5,3
+3.745e+12ns,0,755822,-6.61698e+06,-382873,676.834:2606.29:-6.36375e+06,-3.29022,-83.4836,300000
+3.745e+12ns,1,5.96509e+06,156201,2.23225e+06,10.0142:0:-6.37097e+06,20.5104,1.5,3
+3.75e+12ns,0,796147,-6.61302e+06,-369221,725.967:2608.93:-6.36376e+06,-3.17278,-83.1352,300000
+3.75e+12ns,1,5.96504e+06,156200,2.23239e+06,10.0142:0:-6.37097e+06,20.5117,1.5,3
+3.755e+12ns,0,836440,-6.6088e+06,-355555,775.07:2611.48:-6.36377e+06,-3.05524,-82.7867,300000
+3.755e+12ns,1,5.96499e+06,156199,2.23254e+06,10.0142:0:-6.37097e+06,20.5131,1.5,3
+3.76e+12ns,0,876699,-6.6043e+06,-341877,824.139:2613.93:-6.36377e+06,-2.93759,-82.4384,300000
+3.76e+12ns,1,5.96493e+06,156197,2.23268e+06,10.0142:0:-6.37097e+06,20.5144,1.5,3
+3.765e+12ns,0,916923,-6.59953e+06,-328185,873.174:2616.29:-6.36378e+06,-2.81985,-82.0901,300000
+3.765e+12ns,1,5.96488e+06,156196,2.23282e+06,10.0142:0:-6.37097e+06,20.5158,1.5,3
+3.77e+12ns,0,957109,-6.59449e+06,-314482,922.171:2618.55:-6.36379e+06,-2.70202,-81.7419,300000
+3.77e+12ns,1,5.96483e+06,156195,2.23296e+06,10.0142:0:-6.37097e+06,20.5171,1.5,3
+3.775e+12ns,0,997256,-6.58918e+06,-300767,971.13:2620.71:-6.36379e+06,-2.5841,-81.3937,300000
+3.775e+12ns,1,5.96478e+06,156193,2.2331e+06,10.0142:0:-6.37097e+06,20.5185,1.5,3
+3.78e+12ns,0,1.03736e+06,-6.5836e+06,-287041,1020.05:2622.77:-6.3638e+06,-2.46609,-81.0456,300000
+3.78e+12ns,1,5.96472e+06,156192,2.23324e+06,10.0142:0:-6.37097e+06,20.5198,1.5,3
+3.785e+12ns,0,1.07743e+06,-6.57774e+06,-273304,1068.92:2624.74:-6.36381e+06,-2.34801,-80.6976,300000
