Time	CellId	RNTI	BWPId	SINR(dB)
0.150071	151	1	0	-10.8422
0.155071	11	1	0	-24.2597
0.155071	21	1	0	-6.90481
0.155071	41	1	0	-4.06724
0.155071	41	2	0	-16.2731
0.155071	61	1	0	-4.55801
0.155071	61	2	0	-46.4393
0.155071	67	1	0	2.91085
0.155071	85	1	0	-13.3056
0.155071	111	1	0	-4.85978
0.155071	151	1	0	-11.0053
0.160071	11	1	0	-24.1257
0.160071	21	1	0	-6.7871
0.160071	41	1	0	-4.0435
0.160071	41	2	0	-16.1789
0.160071	61	1	0	-4.52888
0.160071	61	2	0	-44.2683
0.160071	67	1	0	2.91017
0.160071	85	1	0	-10.4801
0.160071	111	1	0	-4.81171
0.160071	151	1	0	-10.8527
0.164071	21	1	0	23.0339
0.164071	151	1	0	6.77762
0.165071	11	1	0	-24.4357
0.165071	21	1	0	-6.866
0.165071	41	1	0	-4.07281
0.165071	41	2	0	-15.1738
0.165071	61	1	0	-4.50041
0.165071	61	2	0	-45.544
0.165071	67	1	0	2.94115
0.165071	85	1	0	-13.3569
0.165071	111	1	0	-4.84565
0.165071	151	1	0	-11.0105
0.170071	11	1	0	-24.1001
0.170071	21	1	0	-6.81942
0.170071	41	1	0	-4.03564
0.170071	41	2	0	-15.0339
0.170071	61	1	0	-4.58402
0.170071	61	2	0	-45.0085
0.170071	67	1	0	2.91196
0.170071	85	1	0	-15.0825
0.170071	111	1	0	-4.80593
0.170071	151	1	0	-10.9242
0.175071	11	1	0	-24.4876
0.175071	21	1	0	-6.7594
0.175071	41	1	0	-4.04921
0.175071	41	2	0	-16.2028
0.175071	61	1	0	-4.51007
0.175071	61	2	0	-44.6702
0.175071	67	1	0	2.92121
0.175071	85	1	0	-10.6886
0.175071	111	1	0	-4.81606
0.175071	151	1	0	-10.9715
0.180071	11	1	0	-24.2642
0.180071	21	1	0	-6.89565
0.180071	41	1	0	-4.0599
0.180071	41	2	0	-16.3565
0.180071	61	1	0	-4.5314
0.180071	61	2	0	-45.8578
0.180071	67	1	0	2.92462
0.180071	85	1	0	-11.8663
0.180071	111	1	0	-4.78214
0.180071	151	1	0	-10.835
0.185071	11	1	0	-24.2835
0.185071	21	1	0	-6.80135
0.185071	41	1	0	-4.02968
0.185071	41	2	0	-15.4035
0.185071	61	1	0	-4.57091
0.185071	61	2	0	-44.122
0.185071	67	1	0	2.89048
0.185071	85	1	0	-16.3196
0.185071	111	1	0	-4.80954
0.185071	151	1	0	-11.0098
0.186071	11	1	0	19.2058
0.190071	11	1	0	-24.5068
0.190071	21	1	0	-6.84702
0.190071	41	1	0	-4.02538
0.190071	41	2	0	-14.9747
0.190071	61	1	0	-4.51693
0.190071	61	2	0	-46.7712
0.190071	67	1	0	2.90337
0.190071	85	1	0	-11.3973
0.190071	111	1	0	-4.80588
0.190071	151	1	0	-10.9187
0.192071	61	1	0	41.4008
0.192071	61	2	0	2.04881
0.195071	11	1	0	-24.0997
0.195071	21	1	0	-6.95122
0.195071	41	1	0	-4.03765
0.195071	41	2	0	-16.1549
0.195071	61	1	0	-4.54505
0.195071	61	2	0	-43.7356
0.195071	67	1	0	2.91048
0.195071	85	1	0	-10.9001
0.195071	111	1	0	-4.80899
0.195071	151	1	0	-10.9519
0.200071	11	1	0	-33.1928
0.200071	21	1	0	-6.64324
0.200071	41	1	0	-3.45136
0.200071	41	2	0	-37.0747
0.200071	61	1	0	-3.29179
0.200071	61	2	0	-49.823
0.200071	67	1	0	4.14358
0.200071	85	1	0	-8.92396
0.200071	111	1	0	-3.18922
0.200071	151	1	0	-7.93548
0.203071	11	1	0	-16.9386
0.203071	21	1	0	6.37072
0.203071	41	1	0	14.5201
0.203071	41	2	0	-22.5231
0.203071	61	1	0	13.0607
0.203071	61	2	0	-35.7151
0.203071	67	1	0	23.9638
0.203071	85	1	0	2.29868
0.203071	111	1	0	15.5582
0.203071	151	1	0	7.0262
0.205071	11	1	0	-32.63
0.205071	21	1	0	-6.61571
0.205071	41	1	0	-3.41538
0.205071	41	2	0	-37.0959
0.205071	61	1	0	-3.26501
0.205071	61	2	0	-47.7939
0.205071	67	1	0	4.17377
0.205071	85	1	0	-13.2907
0.205071	111	1	0	-3.22596
0.205071	151	1	0	-7.97103
0.208071	61	1	0	43.2007
0.208071	61	2	0	2.01042
0.210071	11	1	0	-29.2658
0.210071	21	1	0	-7.51582
0.210071	41	1	0	-2.12902
0.210071	41	2	0	-35.104
0.210071	61	1	0	-2.95607
0.210071	61	2	0	-44.7291
0.210071	67	1	0	5.06762
0.210071	85	1	0	-8.19382
0.210071	111	1	0	-4.17104
0.210071	151	1	0	-7.2966
0.213071	11	1	0	-13.3623
0.213071	21	1	0	7.20228
0.213071	41	1	0	14.4791
0.213071	41	2	0	-20.8095
0.213071	61	1	0	12.521
0.213071	61	2	0	-30.7102
0.213071	67	1	0	24.1045
0.213071	85	1	0	6.68488
0.213071	111	1	0	13.843
0.213071	151	1	0	7.33193
0.215071	11	1	0	-29.8548
0.215071	21	1	0	-7.51097
0.215071	41	1	0	-2.13548
0.215071	41	2	0	-35.139
0.215071	61	1	0	-3.24329
0.215071	61	2	0	-44.713
0.215071	67	1	0	5.31176
0.215071	85	1	0	-8.30991
0.215071	111	1	0	-4.08697
0.215071	151	1	0	-7.50961
0.218071	11	1	0	14.127
0.220071	11	1	0	-29.8405
0.220071	21	1	0	-7.53304
0.220071	41	1	0	-2.02588
0.220071	41	2	0	-32.4282
0.220071	61	1	0	-3.44813
0.220071	61	2	0	-44.4343
0.220071	67	1	0	4.97223
0.220071	85	1	0	-8.30839
0.220071	111	1	0	-4.15254
0.220071	151	1	0	-7.65952
0.221071	111	1	0	40.5713
0.222071	41	1	0	42.7605
0.222071	41	2	0	11.3243
0.223071	11	1	0	-14.5083
0.223071	21	1	0	7.19515
0.223071	41	1	0	14.3252
0.223071	41	2	0	-19.6837
0.223071	61	1	0	12.2281
0.223071	61	2	0	-30.9118
0.223071	67	1	0	24.0024
0.223071	85	1	0	6.63339
0.223071	111	1	0	14.1971
0.223071	151	1	0	7.48996
0.225071	11	1	0	-29.2619
0.225071	21	1	0	-7.48681
0.225071	41	1	0	-1.97448
0.225071	41	2	0	-35.7773
0.225071	61	1	0	-2.74751
0.225071	61	2	0	-44.6181
0.225071	67	1	0	5.27733
0.225071	85	1	0	-8.2734
0.225071	111	1	0	-4.19472
0.225071	151	1	0	-7.43317
0.227071	67	1	0	50.2081
0.228071	61	1	0	43.4788
0.228071	61	2	0	1.93231
0.230071	11	1	0	-28.9834
0.230071	21	1	0	-7.47467
0.230071	41	1	0	-2.03015
0.230071	41	2	0	-36.3507
0.230071	61	1	0	-3.05465
0.230071	61	2	0	-44.9019
0.230071	67	1	0	5.08786
0.230071	85	1	0	-8.22634
0.230071	111	1	0	-4.11606
0.230071	151	1	0	-7.3863
